frequency,20251214_221838.JPG_T1,20251214_221838.JPG_T2,20251214_221838.JPG_T3,20251214_221838.JPG_T4,20251214_221838.JPG_T5,20251214_221853.JPG_T6,20251214_221853.JPG_T7,20251214_221853.JPG_T8,20251214_221853.JPG_T9,20251214_221853.JPG_T10,20251214_221853.JPG_T11,20251214_221920.JPG_T12,20251214_221920.JPG_T13,20251214_221920.JPG_T14,20251214_221920.JPG_T15,20251214_221942.JPG_T16,20251214_221942.JPG_T17,20251214_221942.JPG_T18,20251214_221942.JPG_T19,20251214_221942.JPG_T20,20251214_221942.JPG_T21,20251214_222017.JPG_T22,20251214_222017.JPG_T23,20251214_222017.JPG_T24,20251214_222017.JPG_T25,20251214_222031.JPG_T26,20251214_222031.JPG_T27,20251214_222031.JPG_T28,20251214_222031.JPG_T29,20251214_222052.JPG_T30,20251214_222052.JPG_T31,20251214_222052.JPG_T32,20251214_222052.JPG_T33,20251214_222121.JPG_T34,20251214_222121.JPG_T35,20251214_222121.JPG_T36,20251214_222121.JPG_T37,20251214_222121.JPG_T38,20251214_222121.JPG_T39,20251214_222146.JPG_T40,20251214_222146.JPG_T41,20251214_222146.JPG_T42,20251214_222146.JPG_T43,20251214_222146.JPG_T44,20251214_222146.JPG_T45,20251214_222146.JPG_T46,20251214_222205.JPG_T47,20251214_222205.JPG_T48,20251214_222205.JPG_T49,20251214_222205.JPG_T50,20251214_222205.JPG_T51,20251214_222313.JPG_T52,20251214_222313.JPG_T53,20251214_222313.JPG_T54,20251214_222452.JPG_T55,20251214_222452.JPG_T56,20251214_222452.JPG_T57,20251214_222452.JPG_T58,20251214_222530.JPG_T59,20251214_222530.JPG_T60,20251214_222530.JPG_T61,20251214_222530.JPG_T62,20251214_222530.JPG_T63,20251214_222530.JPG_T64,20251214_222552.JPG_T65,20251214_222552.JPG_T66,20251214_222552.JPG_T67,20251214_222552.JPG_T68,20251214_222552.JPG_T69,20251214_222552.JPG_T70
0.40336385,28.7666,70.1189,18.3695,24.6218,,,1.1132,,72.1950,,,49.0810,20.5641,40.7233,241.6205,12.9345,1.1801,44.2400,,,,541.8890,3.2049,293.2570,,82.4709,,9.6570,51.8706,17.2058,52.0220,7.1285,12.1146,,,,,20.4497,,112.0856,22.4156,0.8978,0.2576,,,,1.7815,4.8812,2.5432,,,,,,3.9259,3.8614,65.8478,7.0075,,,80.0556,,,,27.8233,1.7551,,,,142.2728
0.40373595,15.6851,11.8100,8.2161,31.2215,,,0.1096,,0.4630,,,102.8676,32.4508,58.0120,114.8229,2.9602,4.4427,22.5366,,,,27.0479,91.8820,492.9829,,133.5019,,43.0119,55.6740,35.5861,36.9034,8.6834,26.8984,,,,,99.7095,,170.5523,26.3833,5.3448,2.0586,,,,5.2663,6.3894,12.4467,,,,,,4.0706,7.6474,34.2289,40.9694,,,122.8000,,,,84.5152,1.4861,,,,63.0844
0.40410806,62.9860,8.5436,29.5109,12.2597,,,1.7305,,77.9273,,,106.0002,22.2447,8.8116,4.7738,3.9218,39.4032,1.6485,,,,506.8505,635.8432,203.2552,,440.0287,,99.1734,62.4880,85.1565,91.0158,26.7838,20.6711,,,,,63.8080,,10.5246,65.3388,12.2253,0.2074,,,,2.1416,15.3376,3.9175,,,,,,11.8011,5.8310,23.6672,61.6599,,,23.4911,,,,72.7974,14.2272,,,,45.2354
0.40448017,58.7522,50.0239,0.0023,99.1708,,,0.7293,,130.2311,,,25.0340,11.3881,105.3158,77.6127,9.1438,21.1488,10.7191,,,,120.7107,1209.7444,154.0979,,323.4298,,108.3909,112.4950,50.6120,131.8546,45.6301,6.2462,,,,,28.0274,,30.7699,61.7435,8.0489,0.5612,,,,1.4683,7.4289,0.0641,,,,,,10.3967,3.4259,21.6156,41.2315,,,213.2082,,,,1.0786,11.8721,,,,98.4859
0.40485227,19.6282,169.1957,20.7385,104.9851,,,14.0709,,87.8405,,,5.4680,10.1568,125.6738,85.2796,3.6487,14.4503,6.2412,,,,346.2996,700.0383,61.6471,,43.9140,,34.9664,27.0309,43.4086,64.0578,77.3471,0.2470,,,,,8.7104,,69.0906,46.5399,0.3792,1.5322,,,,4.1183,2.3391,1.0360,,,,,,3.0690,2.7495,5.0840,7.8254,,,79.9858,,,,74.8637,7.7105,,,,108.6204
0.40522438,60.0600,140.6653,0.4549,125.3501,,,10.2461,,57.8026,,,53.7557,20.3004,93.0980,61.0690,0.4555,35.0593,3.9808,,,,22.3559,190.4639,20.8123,,45.9936,,23.7707,154.3799,45.5220,84.1926,26.4066,8.9625,,,,,56.7335,,148.6695,18.6323,3.7669,3.4986,,,,0.9227,10.2495,3.7636,,,,,,6.7706,5.2104,6.0256,5.0341,,,9.6623,,,,103.2862,3.1274,,,,49.7878
0.40559649,26.5634,52.6801,15.9336,182.3252,,,3.4617,,41.5045,,,114.5814,45.2995,225.1132,53.5100,0.7321,34.3317,3.4421,,,,89.8920,142.0606,36.3292,,75.4783,,17.5765,99.0991,39.2667,58.2493,0.1977,13.2868,,,,,81.9889,,133.2487,56.6074,11.3429,0.7979,,,,0.0922,25.2370,6.7760,,,,,,36.2348,4.5421,55.1791,25.5408,,,23.1828,,,,6.6492,2.9938,,,,10.0398
0.40596859,58.1944,26.5215,54.4287,80.9308,,,1.9593,,2.6874,,,115.1122,165.2824,134.9566,35.7225,1.0009,44.9449,1.6157,,,,145.3200,143.6135,181.2814,,27.5256,,0.6605,3.4990,47.8475,74.8002,25.2654,10.2002,,,,,126.2035,,14.7199,25.4603,4.7357,0.3711,,,,1.4580,42.0245,0.9748,,,,,,66.7354,7.8800,44.4101,25.5679,,,61.5171,,,,71.9277,6.4494,,,,19.6643
0.40634070,63.1079,10.2940,48.0401,9.8430,,,1.4206,,44.0649,,,28.5504,29.8602,9.5651,27.5624,7.1383,23.4090,20.2564,,,,142.4676,21.5367,328.2291,,16.3083,,2.5694,21.6534,130.9235,44.5466,16.9464,2.3252,,,,,88.7722,,15.1203,8.6135,2.9805,0.4423,,,,1.5492,32.7843,1.4743,,,,,,38.3369,16.3015,47.4931,10.5737,,,106.6034,,,,170.7481,0.5218,,,,22.9950
0.40671281,53.9324,9.8034,18.8835,1.2015,,,2.8938,,30.1898,,,6.8083,61.9228,13.7127,89.8600,9.4486,18.9392,29.6582,,,,45.2174,44.6439,120.7961,,26.2727,,8.0634,0.2960,46.0311,30.3174,5.8910,1.0352,,,,,117.0444,,11.5930,62.9920,8.3142,0.9516,,,,2.9667,1.8620,1.3302,,,,,,17.5824,27.9630,112.6471,1.7651,,,60.6378,,,,147.8956,6.8615,,,,9.6070
0.40708492,73.1033,27.4079,26.5000,12.9356,,,0.6066,,11.9891,,,50.9286,53.9957,82.9594,31.7961,2.7431,24.1790,12.7322,,,,164.5205,14.3402,31.5947,,41.2892,,7.8106,10.7335,46.6586,17.4081,22.6445,0.4498,,,,,244.3368,,17.4388,140.5205,1.6938,0.2633,,,,8.3287,4.2868,1.0775,,,,,,36.8419,12.8519,108.3236,4.5213,,,66.8214,,,,115.2388,6.3638,,,,48.8071
0.40745702,101.0791,24.8196,17.0724,82.8458,,,4.8275,,63.4725,,,14.6919,76.0841,54.3042,156.1487,4.1885,35.5857,7.8640,,,,82.8502,1.7740,24.5022,,47.0999,,13.8889,55.3231,73.0551,21.2919,14.7607,2.6362,,,,,18.0147,,116.2421,113.4244,2.0110,3.9334,,,,9.4912,2.0301,0.4314,,,,,,63.2435,0.0513,4.0173,11.8333,,,105.1483,,,,114.3680,2.7625,,,,66.5624
0.40782913,31.8723,49.7356,15.0287,88.5432,,,4.2358,,107.7782,,,10.1964,47.0864,12.1308,438.6166,2.1186,43.1031,6.7803,,,,324.1471,49.5545,38.0411,,25.8632,,14.5457,12.3307,2.6940,10.0314,2.0772,5.0347,,,,,31.7519,,79.3950,3.1979,1.6231,0.9289,,,,4.0424,6.0538,1.7533,,,,,,33.8618,0.1182,2.9299,11.0879,,,115.9021,,,,75.5543,0.2644,,,,18.0436
0.40820124,8.5969,86.0007,0.2552,16.3591,,,2.8654,,135.8331,,,7.5548,0.6839,7.4512,454.5404,3.6599,72.0659,1.9255,,,,1.6538,14.4992,23.9668,,253.2153,,18.0050,16.3990,15.1726,12.2434,6.6777,3.0463,,,,,12.9848,,7.2606,124.2055,2.9795,0.2034,,,,1.2198,9.7576,1.5985,,,,,,0.1911,0.2393,28.6158,1.4226,,,30.0493,,,,18.7724,0.8567,,,,59.2320
0.40857334,39.6439,27.0413,34.0332,0.5746,,,3.5032,,38.0856,,,72.3850,1.8597,55.0187,606.6346,2.5858,121.1606,2.3439,,,,184.0405,1.2836,56.8862,,286.8007,,5.1357,31.5862,11.9730,0.4919,16.6425,,,,,,47.8214,,50.4480,111.4083,3.2563,8.3515,,,,18.6385,0.2610,0.0121,,,,,,10.4048,2.1543,75.1128,4.6586,,,19.0133,,,,4.1158,1.3037,,,,147.0606
0.40894545,24.0031,26.7143,57.3066,15.5409,,,9.6171,,20.0321,,,59.4354,47.4693,76.1573,416.5300,1.5129,75.9522,9.1661,,,,71.7866,218.2748,67.5583,,171.5813,,19.3617,53.3333,33.0398,35.1927,14.4252,,,,,,127.6527,,51.9963,98.5926,0.6476,3.8166,,,,20.1933,4.7838,1.1306,,,,,,29.4268,5.3808,145.0821,2.5160,,,38.5150,,,,2.2411,1.8248,,,,135.6519
0.40931756,18.7252,24.1437,5.0593,13.7176,,,15.2338,,16.6880,,,18.7719,35.9007,33.9897,47.2882,1.2464,19.1077,2.1183,,,,1.9415,313.0277,58.7987,,110.6172,,15.7284,128.3998,61.7002,8.7962,18.9305,,,,,,39.0755,,12.9680,202.4698,1.8597,2.8950,,,,7.3074,3.2683,1.1829,,,,,,19.0285,6.7749,89.4747,19.0161,,,56.4114,,,,7.6771,0.4956,,,,60.5390
0.40968966,23.9963,13.4471,5.3095,51.4791,,,6.7524,,13.8040,,,38.3186,29.2834,45.0012,1.2073,7.6522,52.9378,2.2634,,,,91.3401,280.1492,42.8797,,31.1877,,35.7136,108.7791,66.2003,20.4889,7.8309,,,,,,6.7825,,5.8455,107.8842,3.4161,4.0318,,,,8.8313,3.7166,7.1784,,,,,,8.4411,7.8837,279.5376,8.5325,,,109.0160,,,,65.4386,5.1162,,,,1.6765
0.41006177,18.6134,33.8019,0.6939,21.7827,,,0.4501,,46.0447,,,18.8304,52.8972,5.4990,27.7418,5.8119,21.8583,6.3760,,,,338.8460,130.2295,90.9229,,65.2342,,36.7971,45.2761,19.6504,3.0219,2.3450,,,,,,69.1774,,32.2510,16.8495,4.9720,2.6545,,,,5.0077,2.4728,8.3934,,,,,,39.9019,5.4532,187.2501,9.3365,,,181.3059,,,,206.2281,1.6167,,,,11.4436
0.41043388,5.2215,89.6935,42.3527,17.0837,,,0.4962,,3.1853,,,58.4353,64.9218,13.7563,96.3007,1.1913,4.8622,11.9168,,,,636.7166,1.5063,145.5597,,130.3279,,32.1106,14.5476,43.5427,28.4732,13.2997,,,,,,114.1843,,174.0866,68.5556,5.1289,0.3038,,,,2.2300,6.8601,2.8369,,,,,,7.3104,2.4985,36.1473,29.0818,,,117.9831,,,,95.4437,2.9768,,,,47.9653
0.41080598,10.8780,125.1640,112.8935,56.5589,,,6.4544,,30.8113,,,108.2641,127.6716,23.7092,12.5582,0.6982,14.0513,9.2277,,,,177.6220,88.1627,101.1364,,47.7322,,32.3733,16.5884,39.2558,80.3028,27.9966,,,,,,13.7844,,103.8332,4.0693,2.3368,0.8212,,,,0.4052,26.9748,2.6083,,,,,,8.1690,0.1344,6.8530,16.8861,,,23.5075,,,,34.2798,4.8269,,,,26.9975
0.41117809,4.5307,30.2356,114.6485,46.6129,,,0.5438,,24.9851,,,73.7987,79.8881,140.8459,32.7430,4.5782,17.2457,7.7903,,,,4.6975,311.7476,115.2030,,3.1270,,31.8551,66.4866,131.4155,17.4947,24.1490,,,,,,45.6444,,14.5403,84.3929,4.9859,9.6296,,,,1.0573,30.9210,3.2567,,,,,,23.7168,3.1317,4.5306,6.5958,,,65.8670,,,,169.2218,7.0339,,,,2.6741
0.41155020,31.5446,5.8925,50.8558,1.5389,,,9.4695,,1.7608,,,26.8219,32.5840,107.2739,103.0034,4.8079,12.1595,6.6954,,,,4.7856,252.3710,36.0159,,8.8271,,45.0765,131.3725,88.6509,102.5283,13.3808,,,,,,14.3897,,56.6534,78.1445,1.1234,11.7626,,,,4.0355,14.6618,2.5396,,,,,,18.1432,7.7388,37.6461,0.4800,,,19.8424,,,,310.0397,1.3535,,,,16.3983
0.41192230,0.4545,28.4747,74.7959,29.9870,,,7.7311,,6.8924,,,22.0555,10.8357,49.1965,48.4213,0.8127,1.7815,7.1325,,,,152.6312,53.6057,6.0442,,35.2834,,11.4164,104.8313,61.4672,1.9644,2.5657,,,,,,61.0892,,76.5006,17.0386,3.3977,1.2701,,,,3.4029,3.0756,0.5071,,,,,,24.8928,5.5695,31.5391,18.3451,,,36.1830,,,,397.8065,1.9291,,,,14.3732
0.41229441,15.4291,23.0003,38.9980,16.8144,,,0.9069,,40.1609,,,93.9963,13.4691,39.9133,10.5701,1.7980,1.6442,9.3035,,,,301.6293,38.6196,278.7319,,32.2486,,19.5379,36.7420,30.1765,30.9120,4.7089,,,,,,311.5460,,114.0525,60.7025,6.7888,0.4476,,,,2.6125,4.0074,6.8964,,,,,,31.3942,0.5993,36.1750,34.6187,,,28.4323,,,,251.1296,3.1123,,,,6.3981
0.41266652,46.5691,14.0562,0.2785,22.4900,,,6.7873,,36.1344,,,130.4556,6.2269,52.9116,52.0518,1.0257,6.1705,5.4856,,,,572.7266,17.8671,519.4674,,28.3827,,21.1286,47.1114,25.1828,244.4247,15.9579,,,,,,411.3065,,89.3097,85.9312,2.2774,0.5473,,,,4.1761,22.8455,5.7726,,,,,,18.3955,1.0001,67.9456,19.2398,,,27.7331,,,,34.3630,11.7047,,,,29.6680
0.41303863,37.0179,27.2910,14.7651,6.5766,,,2.3706,,4.1260,,,111.7084,15.5495,96.5268,174.2096,2.1153,40.5952,0.6253,,,,298.7895,125.4355,195.7443,,16.2185,,47.6354,11.6305,19.7127,216.3142,15.7958,,,,,,303.5004,,57.5614,50.6981,4.1689,1.4170,,,,8.0932,16.3445,0.0914,,,,,,16.7523,0.0609,238.1546,9.9521,,,5.7611,,,,75.3990,10.1442,,,,9.6400
0.41341073,4.5328,86.8501,64.6185,78.7465,,,3.7030,,8.1297,,,20.9995,43.1620,25.4357,265.6970,4.9867,59.6994,0.8162,,,,309.8063,64.3932,88.9263,,23.7611,,25.5916,5.3254,37.3559,38.2070,5.4066,,,,,,89.7879,,194.7085,75.9887,9.2147,0.0012,,,,6.3712,9.2311,0.1663,,,,,,18.7624,1.8634,81.1718,54.6010,,,3.6282,,,,17.2557,10.2250,,,,4.5159
0.41378284,23.6699,80.7502,46.2848,4.7271,,,19.8326,,8.2807,,,64.7962,85.1856,16.0293,62.3425,3.9162,49.7932,3.9728,,,,51.5387,536.3744,524.0139,,13.7544,,5.8865,38.0145,84.9643,4.8942,3.5780,,,,,,26.7537,,268.2388,148.3598,2.0112,0.2473,,,,1.9008,2.2284,1.1234,,,,,,3.6356,4.0838,20.8347,50.6018,,,41.9207,,,,18.2191,1.6493,,,,13.6455
0.41415495,42.9340,2.1787,14.0410,124.7902,,,10.2422,,5.4059,,,21.9387,172.6668,7.2127,37.9115,1.9964,10.9998,8.2868,,,,256.4510,225.9255,518.3364,,25.8899,,21.8869,51.5334,36.1307,31.5474,8.9869,,,,,,43.2167,,70.6024,152.1329,0.2323,3.6599,,,,3.2156,1.8992,1.6521,,,,,,9.5600,3.0565,53.4654,18.2711,,,47.1285,,,,54.8965,1.8515,,,,11.3447
0.41452705,96.9913,29.3669,4.9087,132.5367,,,5.2169,,32.0348,,,3.9426,213.6268,23.4972,0.2440,6.6754,2.8659,8.3376,,,,40.1108,186.3785,197.4673,,46.7910,,2.8194,73.8563,38.7380,79.1945,8.1725,,,,,,18.2755,,43.2165,32.5037,3.6063,5.6532,,,,4.7063,12.8147,0.5537,,,,,,2.8453,2.8729,97.1819,9.7333,,,1.8783,,,,14.6820,0.2685,,,,13.8940
0.41489916,183.2287,94.7678,13.8237,19.1633,,,20.9684,,79.0061,,,27.5501,123.2629,16.5311,53.6634,4.3092,2.6551,6.2837,,,,97.3067,449.9093,429.9357,,164.9611,,27.9098,100.7313,72.1709,16.1831,26.6133,,,,,,13.8820,,12.2313,1.7327,2.1045,0.3803,,,,0.9140,7.8875,2.2434,,,,,,7.8503,10.0525,76.5191,8.9624,,,22.6438,,,,129.7008,1.3526,,,,16.2704
0.41527127,66.9395,40.0066,24.7291,2.4503,,,8.2864,,55.6332,,,56.5185,105.7159,0.0794,7.0992,4.2305,17.1200,3.3604,,,,391.5447,140.8185,464.4893,,293.6138,,42.3171,15.1736,84.9547,24.8927,4.8198,,,,,,131.4942,,35.7695,13.2432,0.0398,0.2478,,,,0.2611,0.6793,0.2098,,,,,,5.8651,15.6883,39.5212,2.7791,,,18.9773,,,,104.6637,2.7892,,,,16.3441
0.41564337,21.2527,104.9333,14.8522,51.1627,,,1.1375,,15.9753,,,23.5301,56.5569,31.0802,4.5597,0.9196,30.1445,3.4559,,,,701.7288,81.8627,82.4362,,102.6393,,13.5239,16.9002,55.1259,52.6177,18.3036,,,,,,91.4899,,8.3594,81.6299,0.1148,0.0118,,,,4.3017,1.2041,1.5338,,,,,,2.5376,1.2796,98.5069,4.4211,,,2.8918,,,,74.4133,0.5296,,,,26.8795
0.41601548,25.8098,16.4921,18.7360,108.4015,,,5.2976,,3.4587,,,2.8907,26.3085,137.6522,65.2866,1.0175,6.5642,1.7493,,,,469.5732,58.4732,10.1216,,89.4717,,10.5884,49.4659,55.6626,59.3804,21.0588,,,,,,204.6278,,85.0758,138.9188,1.7239,0.3029,,,,3.8136,1.6035,0.5241,,,,,,6.3309,3.6221,69.2811,5.4584,,,11.1206,,,,154.7030,1.8523,,,,38.7700
0.41638759,138.8085,31.0127,18.2792,69.4717,,,14.4462,,45.8136,,,5.3657,34.5520,78.0127,99.1641,0.3510,9.5814,0.8345,,,,7.0189,91.6857,144.2125,,343.3501,,32.4679,41.6785,78.0947,56.6719,14.3505,,,,,,388.3349,,80.1422,71.5587,3.3649,1.3886,,,,0.5447,1.7120,2.6407,,,,,,1.6319,4.5665,13.0009,1.0795,,,6.2249,,,,50.0749,2.0291,,,,8.4729
0.41675969,300.9468,44.9879,3.8724,55.3571,,,3.5235,,41.7063,,,15.1165,263.5484,9.4790,51.2930,3.2467,25.4179,2.0952,,,,157.1816,21.5913,290.9436,,178.7288,,42.2949,0.6372,33.5872,69.8138,10.8080,,,,,,141.5634,,123.9885,30.7420,1.2137,0.5209,,,,1.7476,1.7211,5.2985,,,,,,4.0805,7.1866,66.9994,0.8258,,,2.0033,,,,80.6609,2.2979,,,,6.4704
0.41713180,159.3106,1.0935,70.6675,40.7467,,,1.1501,,2.2096,,,17.8864,298.3715,1.9086,44.7422,14.7379,24.5437,4.7891,,,,2.7129,103.8153,66.8521,,93.6991,,46.6005,22.8615,38.8633,0.0716,0.1543,,,,,,105.1313,,89.9144,20.2340,0.7768,1.3974,,,,8.5925,0.6101,2.0546,,,,,,3.3835,6.9160,15.5125,1.7391,,,8.2318,,,,297.2839,2.2537,,,,13.9314
0.41750391,24.2439,65.7514,83.3607,56.8196,,,12.6523,,4.4191,,,46.1393,190.8971,30.2187,89.8858,14.7611,12.6734,2.1940,,,,10.2914,144.3668,54.0026,,122.5789,,24.6407,23.8829,56.6593,10.1403,6.0955,,,,,,189.4986,,4.5472,3.9482,2.6238,4.7241,,,,3.9126,2.3322,1.2165,,,,,,11.3978,5.7798,96.9091,1.1930,,,87.8569,,,,293.7471,0.5304,,,,1.8996
0.41787601,39.2976,34.3075,18.8761,29.0698,,,2.0237,,14.5536,,,31.4727,130.7103,115.0077,42.7850,14.0182,1.2855,7.0483,,,,76.6089,138.1901,87.2652,,132.0473,,6.1749,29.2175,85.7265,64.7677,6.5471,,,,,,321.9504,,4.6732,5.3912,4.0714,1.0547,,,,5.8848,1.7819,3.2115,,,,,,17.9431,15.5400,131.2686,2.7035,,,120.9426,,,,64.3303,3.1340,,,,56.3907
0.41824812,69.4494,14.5617,1.7054,74.9922,,,10.4855,,82.1305,,,14.6332,40.1241,189.5656,0.2334,9.1266,19.5741,10.8410,,,,8.5219,114.5822,29.2947,,35.2072,,4.1388,1.9648,73.5182,9.4242,2.9810,,,,,,77.7329,,20.0472,36.4830,2.8574,2.2834,,,,4.6081,3.5744,0.6917,,,,,,1.1096,14.7183,53.1890,16.2314,,,21.6343,,,,46.2654,3.2062,,,,4.6586
0.41862023,55.7723,1.6265,41.8320,45.0259,,,41.7470,,171.1804,,,92.5907,12.6414,146.4582,49.5034,9.1574,31.5267,4.6536,,,,157.9679,66.3497,1.7185,,109.6376,,11.4235,7.5280,47.6734,32.0172,6.3832,,,,,,64.7324,,31.8793,19.0725,3.3549,0.8678,,,,21.9696,0.9077,3.4394,,,,,,12.0245,5.9284,43.8490,13.3210,,,34.0498,,,,27.5507,5.0757,,,,28.7431
0.41899233,47.9062,41.5695,8.4343,8.7332,,,47.1506,,46.5995,,,58.9727,4.9311,30.0951,161.4906,7.7940,3.6117,3.0817,,,,112.9524,44.9742,37.8941,,108.4896,,63.0689,31.9139,69.9704,0.7058,12.8765,,,,,,247.3375,,23.8930,23.3124,9.0834,6.8391,,,,31.3110,5.0037,0.0554,,,,,,66.8027,5.9733,62.0383,15.5197,,,2.2981,,,,15.0980,1.8873,,,,15.5772
0.41936444,7.4626,26.3558,6.1013,7.6542,,,20.4375,,3.1112,,,1.2400,55.7447,41.5166,43.9372,9.0930,4.6215,2.7304,,,,263.2071,84.0856,123.3384,,30.0812,,64.3031,26.1008,75.4183,3.2023,0.7657,,,,,,289.5402,,5.5703,42.1407,2.2836,0.7685,,,,17.0013,20.9170,0.8303,,,,,,103.2208,1.2132,191.0863,25.9972,,,17.7148,,,,76.6840,0.3841,,,,3.7590
0.41973655,34.5686,53.6891,1.8197,17.4423,,,4.6448,,60.6262,,,1.8468,129.9691,114.7993,32.6083,14.1535,19.1261,0.1030,,,,57.6716,152.5214,61.5406,,68.0408,,39.0406,64.3196,176.5024,30.9451,26.1335,,,,,,176.7556,,48.9400,14.5355,0.3032,1.5464,,,,10.6049,19.3472,0.4607,,,,,,51.3688,4.0329,197.5721,16.0003,,,15.3865,,,,117.1558,4.5381,,,,7.2961
0.42010866,69.1122,6.9084,51.8642,5.1416,,,3.1898,,74.5385,,,21.0196,120.2059,99.9667,27.4785,15.4868,22.1330,0.1150,,,,21.5370,730.9316,219.6133,,88.2035,,48.6759,180.8706,281.9901,89.0067,3.0562,,,,,,50.8923,,34.4641,2.2870,2.3288,0.8931,,,,7.3948,3.4421,3.4152,,,,,,9.7675,13.4239,181.3353,0.4380,,,2.3750,,,,110.9306,4.4223,,,,4.1056
0.42048076,32.4642,5.8563,154.2201,27.1502,,,19.3969,,5.3138,,,34.7403,107.9353,7.6800,6.6929,13.8280,12.8675,0.2622,,,,45.9152,375.3446,266.4979,,6.3134,,64.1206,161.5954,106.4752,63.2080,10.9576,,,,,,122.9401,,3.7062,4.1362,4.9626,0.0660,,,,1.6143,0.3253,1.3983,,,,,,4.3158,21.5650,58.9705,12.5748,,,13.9427,,,,17.3168,0.3544,,,,1.1025
0.42085287,11.6719,15.7440,89.2892,141.1551,,,41.3249,,17.5122,,,22.1218,17.1479,1.2438,25.0295,24.3258,18.9692,2.2495,,,,92.3768,39.7424,80.7836,,4.0527,,32.4363,76.4228,15.7472,82.5717,2.0450,,,,,,290.3441,,71.4862,32.2232,5.3784,0.8966,,,,5.2336,0.4053,5.4559,,,,,,1.6980,4.8379,22.8000,16.9059,,,60.7216,,,,28.5540,1.4881,,,,6.0508
0.42122498,112.6915,21.6913,3.8817,147.5888,,,6.8935,,16.9725,,,16.0586,31.6588,2.2664,33.1319,24.0893,14.6206,5.5621,,,,54.9467,2.4951,89.0550,,4.7148,,10.4652,78.9949,69.2515,75.4520,11.7900,,,,,,138.4270,,163.0818,105.8681,5.1744,1.7372,,,,5.4478,0.5582,5.4331,,,,,,0.1303,1.0409,48.2057,9.0131,,,45.5569,,,,122.2961,2.0791,,,,50.9557
0.42159708,130.7463,200.7840,7.8759,85.9383,,,0.1965,,15.5331,,,29.2814,255.3612,9.4193,12.2816,14.0954,24.9623,3.6713,,,,29.6058,64.6879,194.9669,,19.2902,,20.7756,163.1130,9.0865,65.6015,7.7938,,,,,,23.4583,,127.8098,66.3338,2.4703,0.3376,,,,3.7912,0.1804,0.3847,,,,,,1.4946,0.2881,117.0920,21.2045,,,15.6006,,,,49.5057,4.8572,,,,45.2933
0.42196919,26.9196,87.6054,5.6455,26.3634,,,23.0176,,4.2291,,,8.9918,396.6685,38.4467,17.3008,13.7296,3.7019,1.9855,,,,95.1441,55.9485,69.9480,,56.6730,,35.7169,114.9225,13.9841,209.1283,11.2118,,,,,,133.8340,,92.3127,207.2371,6.1895,3.1632,,,,17.4819,3.3106,5.3800,,,,,,6.0936,2.3767,156.2594,14.9708,,,3.8029,,,,13.6764,9.7977,,,,6.8539
0.42234130,3.2513,55.5638,2.0310,14.6950,,,56.9839,,11.4091,,,10.9922,110.4312,160.5106,33.0636,13.1818,22.2030,1.9178,,,,128.8670,85.1408,52.5020,,20.7454,,8.0485,92.4465,38.4785,224.4179,13.1072,,,,,,182.4906,,182.3829,110.8138,1.7251,5.4399,,,,11.8886,8.5277,4.0158,,,,,,7.0640,12.3090,1.4335,5.0751,,,11.4251,,,,2.8535,2.0930,,,,11.1567
0.42271340,8.7068,21.6202,29.8488,45.7649,,,24.8226,,0.4592,,,58.4186,41.0102,59.4900,17.5647,4.6255,26.8948,3.2277,,,,316.8703,178.6527,204.8339,,20.8670,,8.1105,140.4654,24.1406,159.4448,13.1582,,,,,,19.4392,,247.5368,15.3168,2.3816,6.8679,,,,2.2292,2.2588,0.4796,,,,,,24.1268,4.8875,189.7017,4.0686,,,19.0266,,,,47.3057,0.3152,,,,11.8770
0.42308551,39.7773,95.5548,4.8714,12.1445,,,0.8119,,14.7247,,,49.9312,24.1933,11.3339,66.3684,3.9610,14.6946,14.9344,,,,118.8818,57.8690,466.5858,,141.0752,,33.8471,19.5622,124.6607,85.1677,11.2733,,,,,,68.7137,,80.0176,4.3731,1.1207,1.9983,,,,1.6901,4.4236,3.8939,,,,,,27.9160,4.8527,56.2377,11.8418,,,1.6939,,,,37.4857,0.6961,,,,11.3124
0.42345762,132.3881,49.1910,6.8252,98.1826,,,0.2268,,30.4156,,,162.7108,2.2481,64.9086,82.9605,10.7775,39.2278,15.7131,,,,109.8036,62.5206,263.4253,,144.6216,,26.8922,152.0729,61.1481,12.4178,9.0783,,,,,,351.7103,,7.5375,32.6367,1.1636,1.2125,,,,4.2164,2.4889,13.0073,,,,,,1.6854,6.9230,242.3066,21.1706,,,4.5685,,,,26.0162,1.0865,,,,8.3503
0.42382972,141.0188,23.6719,11.7847,52.5172,,,3.7168,,15.7929,,,259.9834,67.9228,96.1658,115.2507,24.0376,30.1691,19.5720,,,,152.0671,5.2132,96.0869,,120.3632,,2.8709,83.3015,174.5516,84.3016,6.1358,,,,,,94.6309,,20.7647,98.2290,0.8841,0.1353,,,,1.5976,15.9496,13.1557,,,,,,25.4059,3.2918,412.6809,14.2558,,,0.6985,,,,46.0413,0.4517,,,,6.9768
