frequency,20251210_155950.JPG_T1,20251210_155950.JPG_T2,20251210_155950.JPG_T3,20251210_155950.JPG_T4,20251210_155519.JPG_T5,20251210_155519.JPG_T6,20251210_155519.JPG_T7,20251210_155519.JPG_T8,20251210_155519.JPG_T9,20251210_155519.JPG_T10,20251210_155519.JPG_T11,20251210_155519.JPG_T12,20251210_155519.JPG_T13,20251210_155519.JPG_T14,20251210_155530.JPG_T15,20251210_155530.JPG_T16,20251210_155530.JPG_T17,20251210_155530.JPG_T18,20251210_155530.JPG_T19,20251210_155530.JPG_T20,20251210_155530.JPG_T21,20251210_155530.JPG_T22,20251210_155530.JPG_T23,20251210_155530.JPG_T24,20251210_155530.JPG_T25,20251210_155530.JPG_T26,20251210_155530.JPG_T27,20251210_155614.JPG_T28,20251210_155614.JPG_T29,20251210_155614.JPG_T30,20251210_155614.JPG_T31,20251210_155614.JPG_T32,20251210_155614.JPG_T33,20251210_155713.JPG_T34,20251210_155713.JPG_T35,20251210_155748.JPG_T36,20251210_155748.JPG_T37,20251210_155748.JPG_T38,20251210_155819.JPG_T39,20251210_155819.JPG_T40
0.52277542,,,0.4370,,48.5112,4.3721,0.5779,24.5450,47.7902,770.4523,43.7629,2.7489,,6.7789,1.8430,8.3160,,,,6.4288,6.6346,27.4866,112.5390,16.6609,306.3213,50.6606,112.9219,19.0619,,,0.3797,1.8759,,3.2263,,1.3480,77.8155,1.5453,8.1893,3.2989
0.52344308,,,0.1702,,3.3771,1.9591,0.2475,31.2303,19.2672,89.4112,253.6395,4.5900,,7.1301,1.8832,0.3741,,,,2.7275,4.5554,74.1282,85.7712,37.4571,108.2605,88.4944,156.7990,10.3332,,,1.0795,23.9256,,4.2630,,0.0110,31.3988,1.1025,6.0479,24.2617
0.52411073,,,1.0293,,23.8692,0.2056,1.9126,5.8913,66.5023,878.1071,362.9015,2.7860,,15.9553,0.8345,8.6428,,,,1.5558,6.9264,58.3620,7.3988,70.1881,40.5764,8.5272,162.1285,0.6749,,,3.0640,21.5462,,8.8282,,1.8867,15.0822,3.5936,15.4971,30.5120
0.52477839,,,0.6856,,24.9018,0.0929,1.3560,19.6944,81.6067,1323.1573,125.0265,2.8491,,9.2484,5.3292,16.4314,,,,1.5701,3.4425,14.3451,8.3148,46.9069,65.5481,47.3432,10.0879,85.5879,,,1.8183,27.6481,,14.7685,,0.9164,48.1010,2.1175,7.0257,14.6455
0.52544605,,,0.0957,,64.5592,1.9433,0.2262,24.6988,111.5198,353.1106,69.6874,1.9794,,23.1805,12.9875,7.8662,,,,2.1740,33.2769,130.3433,4.1899,2.0596,128.7235,111.6594,103.0023,148.6342,,,0.4280,5.8035,,5.1837,,1.8012,35.6534,1.6025,0.3515,37.0444
0.52611370,,,0.2873,,39.3736,3.6970,4.7990,48.0693,157.6672,605.9441,15.4973,3.8568,,7.6017,16.2008,1.7870,,,,0.8060,19.4372,175.1906,10.9333,75.5920,112.5609,70.0607,144.5014,41.9121,,,0.7100,84.9602,,1.2473,,3.9727,21.1957,5.2801,5.2024,29.2314
0.52678136,,,0.4641,,1.9670,0.6951,3.4632,160.1663,150.3280,3433.4656,19.6712,5.5545,,11.1839,8.6922,2.6245,,,,3.9381,1.1396,156.2839,21.5096,32.3942,10.4142,72.0652,65.7508,2.1068,,,4.1595,57.5973,,3.4359,,1.6493,8.5860,9.8997,5.2894,47.5569
0.52744902,,,0.3584,,12.7740,0.9670,1.7703,118.5433,107.2299,3089.9782,5.2849,0.5432,,19.4060,0.3676,3.1295,,,,8.8848,5.5844,126.3343,16.8958,8.4690,20.4631,171.4022,107.7267,26.8261,,,5.5339,2.6300,,6.3251,,0.3560,4.2254,9.8021,0.2538,54.8856
0.52811667,,,0.1486,,4.5072,5.4097,1.9466,17.9070,34.1386,1443.4968,114.1820,6.7778,,73.2944,6.6408,0.8814,,,,10.5076,9.8876,79.4137,12.6072,15.5586,94.2251,58.7478,67.6172,1.9075,,,1.3895,10.9523,,11.5026,,1.6410,14.4775,18.3835,11.3104,55.8253
0.52878433,,,0.4518,,71.9763,3.1657,2.0552,61.3409,15.4426,4909.2707,281.2220,13.4914,,115.7495,9.4257,5.9092,,,,9.0059,8.3474,30.2674,5.1791,8.2818,39.0773,123.3236,65.5398,13.6047,,,4.2791,47.1876,,11.2657,,1.5974,12.2253,9.6791,12.1747,51.0385
0.52945199,,,0.5127,,61.7779,0.6809,1.1549,30.0408,27.5476,6342.3312,178.6427,5.1667,,78.4370,14.4852,8.3105,,,,0.4858,0.9610,82.1882,6.4002,111.6579,57.2481,44.9825,69.9032,6.2343,,,6.0985,44.7577,,5.1890,,1.9917,6.8581,2.4372,10.5961,9.9998
0.29854502,,,,,9.2246,1.2741,2.0752,63.7983,42.6459,4372.1541,9.8574,1.5974,,1.7988,8.3897,12.2429,,,,4.5537,2.8851,143.3376,14.5762,84.3571,15.4294,10.3866,78.5375,0.0295,,,2.0569,19.4515,,2.1177,,1.7080,1.6683,0.8120,9.5925,64.7379
0.29892103,,,,,58.5174,5.1739,1.2373,111.4318,10.6887,2906.4743,31.7112,5.4140,,37.1841,4.2040,4.8109,,,,13.2257,3.4101,48.9994,3.5339,28.3500,23.9259,19.8830,58.3057,20.1025,,,3.0510,5.1345,,1.2200,,5.5719,5.4722,0.5272,15.3012,34.2345
0.29929703,,,,,78.2064,5.9675,1.5120,140.7964,27.5892,530.5940,487.6324,4.1463,,20.3540,2.4878,3.9224,,,,6.4012,0.1395,5.6082,43.2294,17.1134,76.4453,190.0700,65.8719,75.0141,,,3.9710,52.4319,,1.3304,,7.2182,5.8130,0.2150,4.1110,41.2583
0.29967303,,,,,0.5203,13.2709,1.7164,171.0311,13.1803,10.2732,742.9299,2.7713,,7.2802,1.0904,0.9015,,,,5.0357,3.4048,7.1800,23.4538,22.8304,137.1389,307.9490,15.6438,53.9137,,,2.0757,23.4028,,2.5464,,1.5034,11.4526,1.8514,11.1389,36.8304
0.30004903,,,,,9.3031,3.8069,3.2416,65.4102,23.8886,294.7406,304.5422,2.8878,,3.9035,0.5096,,,,,11.0770,1.7121,24.5399,3.2558,81.4898,58.9019,110.5116,49.8571,48.4936,,,3.9119,14.5086,,1.8621,,1.3064,13.5943,0.5342,12.7852,1.1150
0.30042503,,,,,22.8184,0.3528,0.0100,8.6365,15.9951,308.1418,37.9055,3.4564,,18.2663,5.1986,,,,,0.7765,9.6555,112.0245,27.7803,77.9083,4.0455,25.8605,35.0131,1.7113,,,4.3096,52.0540,,1.6848,,0.9810,8.9530,3.1690,17.8449,9.9450
0.30080103,,,,,4.0201,0.5113,7.3668,48.3586,29.9013,39.4557,59.0916,0.0821,,4.2396,5.0643,,,,,0.2085,9.3067,168.8361,140.0973,98.1420,31.2823,15.9081,18.1111,22.6837,,,2.9480,83.1555,,2.3712,,1.1652,4.4793,15.6788,30.9876,12.2593
0.30117703,,,,,14.1479,0.5344,6.1866,139.5548,58.0717,447.8959,229.2362,1.1761,,18.0359,0.1131,,,,,0.6258,4.6730,77.2873,168.5556,35.0238,53.2412,190.2191,32.9317,2.9610,,,2.4337,13.3535,,0.5553,,5.2410,4.4539,15.9282,3.5936,94.7373
0.30155303,,,,,68.0180,1.4580,1.1822,320.4002,108.6696,874.7839,287.9631,0.6920,,11.0258,0.6375,,,,,4.2843,8.3778,27.3144,31.9897,9.1544,14.2586,52.4868,13.3692,17.0651,,,5.1267,7.0099,,3.0273,,5.3688,43.9595,3.4130,2.0837,135.1553
0.30192904,,,,,99.9563,4.5760,0.9199,163.1506,90.2093,1921.9562,112.2806,0.1853,,16.7241,0.0680,,,,,5.2207,6.5129,0.3338,0.5111,22.5453,21.5852,122.5728,18.8687,35.5878,,,5.6773,17.2529,,4.3212,,1.8649,73.4285,0.3465,1.4465,98.3200
0.30230504,,,,,28.9270,0.2165,1.7952,4.0974,35.4097,1095.5917,43.5130,0.3010,,0.1863,2.7811,,,,,5.7575,2.2218,36.5685,0.0375,63.8071,19.6113,249.3145,8.6514,8.8196,,,2.5562,23.6040,,4.0368,,0.7065,34.6488,0.8064,13.0117,9.0785
0.30268104,,,,,50.3034,1.1849,1.0709,43.6472,61.0178,622.3524,41.2600,1.9566,,16.8792,13.5474,,,,,3.0899,4.9946,98.0392,12.6984,12.4021,90.7612,104.7699,111.0921,1.8593,,,1.3949,11.6930,,3.0436,,1.4262,0.8160,10.3940,14.7875,24.9710
0.30305704,,,,,174.8688,0.2788,0.8954,32.5022,26.9488,1651.9158,12.9584,7.1318,,3.3939,3.3685,,,,,1.0841,2.8155,38.0354,52.0089,48.6037,58.7887,42.3421,85.6892,11.4569,,,0.7478,4.6561,,2.6807,,4.9791,4.6675,8.2521,12.2175,83.0962
0.30343304,,,,,130.4192,0.6097,0.4549,3.0808,1.0468,3094.7918,72.8454,5.7780,,42.3330,2.7379,,,,,1.0688,4.0948,37.6508,231.7093,60.6889,92.7086,117.9369,1.3843,17.1809,,,0.8208,0.8083,,3.1213,,2.8210,35.1325,1.0451,4.7046,28.1389
0.30380904,,,,,18.4561,2.5434,2.7731,26.7282,9.2255,2935.8588,142.8869,4.3908,,129.1646,2.1025,,,,,1.0002,1.5121,34.1473,261.5418,25.4750,113.2394,34.6036,37.4828,5.1402,,,2.8451,13.3781,,2.3702,,0.5643,50.8080,0.3988,0.3533,35.8012
0.30418504,,,,,1.2176,3.1705,2.2567,30.9960,34.9567,935.1010,23.4071,1.0520,,213.3924,1.9782,,,,,0.2357,1.5896,30.6000,13.0492,53.1636,56.6015,93.0095,63.0427,2.9497,,,2.3663,32.6225,,11.7204,,0.4039,44.4738,3.2720,5.9672,72.9139
0.30456104,,,,,48.3974,0.1642,1.4613,88.5010,28.1625,264.1906,135.4875,1.7144,,42.1812,5.7354,,,,,1.2679,13.1080,55.4165,27.9765,12.7109,128.2854,141.3453,99.1276,10.2133,,,1.2480,63.6951,,5.8141,,2.2584,26.3980,10.1494,17.5609,46.7366
0.30493705,,,,,97.3623,6.2671,11.5483,51.9083,6.0148,191.3684,634.7950,2.9267,,16.0752,7.7606,,,,,5.6010,14.6528,0.9007,18.2109,40.4730,423.0472,10.2445,59.1936,9.1380,,,1.0124,15.5449,,1.0231,,6.2603,4.0745,3.6755,38.6855,2.0583
0.30531305,,,,,4.9391,8.2164,8.6636,21.3446,9.0738,72.9034,510.9586,0.7960,,52.9012,6.0078,,,,,3.2374,4.3631,113.5408,10.1944,13.2182,344.9492,50.1718,13.2693,6.7265,,,0.2762,24.9362,,1.3343,,2.1794,6.8427,0.8373,12.3487,1.3552
0.30568905,,,,,42.5153,1.6760,3.7134,2.9288,18.0889,92.0335,296.9551,0.7227,,52.3649,4.6582,,,,,0.5414,2.5911,162.7848,100.8223,15.0255,80.1059,43.0396,19.3263,7.0363,,,2.7501,2.5313,,2.6457,,2.5471,8.9587,2.5441,0.0927,48.5299
0.30606505,,,,,23.3753,0.3104,3.9033,46.6732,11.7823,1118.5854,450.9191,2.3965,,64.5993,1.9582,,,,,0.0404,1.9743,41.3465,2.4575,15.3907,114.3912,28.0522,48.2974,56.1260,,,6.0778,13.0455,,1.6501,,3.7101,4.2622,0.7324,3.1475,93.6747
0.30644105,,,,,85.9890,1.7422,3.1546,111.0287,12.9148,2583.2159,453.9962,2.7493,,47.9459,6.0218,,,,,1.5369,3.2820,4.7303,197.3678,25.2211,103.6531,12.6616,81.4099,55.9091,,,1.6077,6.5492,,2.0566,,5.7785,4.6950,0.8010,6.6713,46.9792
0.30681705,,,,,117.8911,1.5407,0.5092,49.3644,2.4860,1045.3171,423.2544,1.4814,,27.5254,6.5531,,,,,2.9800,11.5785,141.7512,34.1430,30.3432,7.3413,16.4091,3.8369,18.5521,,,0.3127,21.1078,,2.9470,,1.5457,16.1227,3.6052,5.5976,15.6241
0.30719305,,,,,10.4269,0.6717,0.1039,78.9821,0.9433,248.3995,332.2489,0.1523,,8.7309,4.6182,,,,,4.5570,22.2533,227.1997,10.8487,65.1716,12.6517,21.9095,113.3238,18.3470,,,,38.6280,,5.9147,,0.3467,24.0379,6.4446,5.5421,26.8452
0.30756906,,,,,10.2740,1.2739,0.7183,73.1706,4.8644,387.4629,113.9677,0.2971,,71.7741,0.4705,,,,,12.5300,8.6323,45.8847,2.4661,67.4729,26.3806,75.4490,86.6611,31.2980,,,,9.5408,,7.5055,,0.5333,6.1240,0.3491,5.0525,3.3494
0.30794506,,,,,24.8149,0.5804,6.6475,13.4945,7.0893,218.0135,10.9027,0.2143,,90.6165,0.8791,,,,,7.3207,0.6575,1.4202,30.1034,78.2249,112.8103,145.0115,104.1720,27.7953,,,,0.4743,,2.8782,,0.4053,6.5192,1.6358,5.4092,11.9239
0.30832106,,,,,54.9417,2.8622,10.3950,38.3727,7.9553,558.3039,137.3307,0.6375,,17.7802,0.6418,,,,,0.1420,2.0340,13.3840,78.5736,94.4382,123.0609,174.0482,157.0488,10.8732,,,,14.3335,,0.5033,,0.9411,18.8270,0.6199,0.1754,6.9230
0.30869706,,,,,91.8751,2.4470,8.8460,62.0276,15.9300,1731.3654,514.4197,1.4249,,6.4544,3.7003,,,,,7.7087,6.4730,48.9263,9.7510,52.8554,13.0462,197.2248,54.6884,12.0744,,,,15.3556,,1.5436,,1.1640,71.0943,4.4279,4.1067,16.0834
0.30907306,,,,,69.6838,1.5089,5.8840,49.2645,41.7113,1268.4712,430.4727,1.6478,,0.6679,2.8311,,,,,1.3862,4.2704,62.0507,48.2227,1.1635,64.1577,12.9522,1.8894,96.1564,,,,12.9078,,5.2735,,0.0961,46.8132,9.0819,19.8084,11.3075
0.30944906,,,,,60.6437,0.9730,1.5449,27.6171,14.2921,607.7893,324.5485,1.7128,,11.0318,3.0313,,,,,3.1994,3.7960,35.4743,47.2279,31.5626,132.9641,460.1506,1.6961,101.2295,,,,47.6402,,3.6523,,0.0010,30.3631,4.2382,16.3101,60.1163
0.30982506,,,,,66.4434,0.7793,1.3930,49.2484,1.8424,209.0504,203.6144,4.0244,,4.3886,10.8061,,,,,1.3461,17.2466,25.0961,22.3880,3.9867,126.4990,264.3925,3.1094,17.2784,,,,39.3701,,1.1873,,0.3966,35.1388,2.1329,28.6173,31.9071
0.31020106,,,,,7.7471,0.3897,2.3294,75.6959,15.2093,1777.7618,11.6188,4.9845,,7.2341,0.4517,,,,,2.6162,19.8716,23.7586,2.4505,38.4188,74.5472,77.3435,25.0468,16.8489,,,,28.5530,,0.0568,,0.2089,16.0016,6.6479,40.9728,66.7245
0.31057707,,,,,13.0182,1.5080,4.5226,3.9475,33.7378,1514.0535,17.7427,10.3227,,66.6023,0.3314,,,,,7.4399,3.6838,20.3938,3.4334,4.9071,73.2041,9.6647,37.5846,36.4700,,,,77.0379,,0.2669,,3.5991,14.2216,4.7503,11.1329,26.7969
0.31095307,,,,,37.7684,2.3921,4.2275,65.3087,28.3199,536.0270,118.8103,5.0914,,124.1904,2.3139,,,,,2.1330,0.3651,49.7883,20.5034,6.2193,39.4378,9.2208,37.3410,1.3550,,,,76.3224,,0.3552,,5.6126,28.0446,4.1801,0.4833,53.2667
0.31132907,,,,,126.7428,3.3139,1.7236,83.1960,34.7090,488.1593,234.7917,15.0404,,19.8584,5.4798,,,,,2.6381,2.1574,137.0031,22.1163,27.0767,28.0121,113.7528,34.0309,45.2845,,,,12.6937,,0.7850,,6.4084,26.1352,1.7097,2.1332,142.3523
0.31170507,,,,,56.8230,4.5555,2.6058,65.7138,9.5863,1002.0561,237.6457,8.9102,,59.7934,25.7275,,,,,1.3751,6.2597,106.4847,39.0423,3.4030,11.1858,92.2615,82.4108,40.4141,,,,16.0302,,2.4686,,4.9918,60.7799,1.5172,0.2814,122.3554
0.31208107,,,,,45.4762,4.1793,2.3955,44.8504,14.6762,770.9557,468.7115,0.9104,,84.2630,14.1703,,,,,0.0973,3.0595,8.8513,38.1051,55.8296,5.5407,46.5744,33.9602,1.0114,,,,24.5180,,1.7032,,4.5232,64.4188,5.2879,4.2362,33.3814
0.31245707,,,,,40.7043,1.6255,3.1809,144.0022,17.5574,352.8387,327.3941,0.5288,,70.8741,2.2570,,,,,1.1620,0.9593,108.2344,22.8462,68.3733,1.1551,62.7328,9.8215,12.0926,,,,11.2268,,,,1.2446,3.7517,0.7096,2.3011,17.3509
0.31283307,,,,,4.0015,3.1815,13.4321,284.7704,13.1191,244.3470,96.0759,2.6952,,41.4886,0.2331,,,,,2.7973,3.7183,128.1485,63.6177,8.4550,88.4035,158.4430,18.0077,7.9968,,,,31.5895,,,,0.8272,15.5819,2.0726,2.3920,51.7636
0.31320907,,,,,58.0155,1.1762,23.2028,120.5074,6.4032,422.1911,41.3332,2.7349,,45.9648,0.0896,,,,,1.5007,6.7336,74.7231,1.8412,15.4405,63.0312,69.2848,2.1261,12.4769,,,,36.2353,,,,0.1427,41.6232,2.2469,0.2547,23.2632
0.31358508,,,,,43.8121,0.1581,10.0596,20.7919,22.4363,2300.1198,110.9312,1.0760,,62.5750,0.6163,,,,,1.9311,0.8924,42.4175,38.0013,39.7217,9.6188,9.5943,7.3929,1.5913,,,,0.7622,,,,3.7299,25.8494,3.0121,3.2143,32.7370
0.31396108,,,,,39.7560,0.4282,2.3336,61.9136,25.3175,3143.5024,240.1268,0.1099,,16.9280,0.1431,,,,,1.3313,21.4817,19.9737,51.0961,2.6344,38.3640,33.3180,6.1514,5.2916,,,,17.0701,,,,2.6739,35.0797,5.0824,4.9335,74.6420
0.31433708,,,,,13.1460,1.0336,6.2133,153.7197,20.0698,3354.1095,237.8765,0.4564,,3.5784,2.5739,,,,,0.4233,22.4686,36.9814,16.5071,65.6738,42.5661,61.8481,9.3983,12.6043,,,,5.8555,,,,1.1724,94.0838,3.1262,8.7594,136.9574
0.31471308,,,,,65.5765,0.2411,2.8726,109.7323,20.4139,1707.3038,104.2196,2.1759,,6.7719,2.3165,,,,,0.2211,3.4397,57.3986,12.5023,30.4210,153.0594,121.8457,4.5548,27.0068,,,,1.0547,,,,5.5782,45.1208,7.4947,6.8776,134.7588
0.31508908,,,,,25.5021,0.1164,1.1268,16.3621,13.1120,1355.4776,24.3811,2.7030,,4.8734,2.4848,,,,,2.4311,2.0656,38.5202,12.2929,1.3160,137.5693,54.5054,41.1660,64.6298,,,,12.9580,,,,3.1973,28.0273,1.3314,2.3246,35.5571
0.31546508,,,,,26.3762,0.6005,6.8656,1.6323,1.4001,499.5002,166.7322,4.9546,,27.1243,4.5275,,,,,12.3074,0.2508,51.3244,20.4012,30.5206,28.2165,28.6558,118.8154,45.3629,,,,56.4386,,,,0.1577,16.7798,2.1745,1.4747,5.9175
0.31584108,,,,,29.1293,1.1434,12.8314,55.2381,32.5235,103.1722,245.3571,8.8116,,13.0788,0.7428,,,,,8.7577,7.7040,104.3561,1.4492,45.4549,1.1979,8.2360,146.9215,5.1804,,,,37.1355,,,,2.9101,9.7213,4.6165,5.1526,15.5834
0.31621708,,,,,14.9173,7.5518,6.7265,242.7253,19.0708,221.5719,324.5681,3.2174,,4.9385,1.4433,,,,,0.0452,3.4526,86.6048,24.2584,61.0582,16.7742,39.5913,23.4886,18.4628,,,,7.2205,,,,,13.4291,5.8053,2.9986,19.6845
0.31659309,,,,,51.8484,7.5155,3.3868,223.7835,2.1902,857.8323,252.4862,0.7089,,40.6238,1.0900,,,,,6.2326,1.7812,51.6952,65.1459,47.6954,7.9350,160.3490,13.3410,43.8029,,,,1.0934,,,,,20.4781,0.5222,2.5392,22.4092
0.31696909,,,,,10.1800,0.4475,0.3111,64.8083,25.0449,105.7704,343.5947,1.3233,,80.2264,2.8690,,,,,6.2360,2.6723,111.4253,11.2972,38.2991,1.9460,85.9504,12.4404,45.2545,,,,8.9173,,,,,19.4094,1.9396,3.8689,22.9725
0.31734509,,,,,56.8875,0.6692,0.6344,41.1475,1.3770,309.3245,476.0054,2.1074,,24.1046,0.0168,,,,,2.5039,7.8719,74.5548,11.0169,0.0774,1.9270,23.7511,17.9349,23.3921,,,,16.0103,,,,,7.0373,2.5365,3.7978,48.0885
0.31772109,,,,,41.5695,4.5925,0.3167,38.8863,23.3835,83.1567,623.8355,7.2398,,51.2904,1.2347,,,,,2.3408,2.9652,9.7765,29.0165,26.4889,7.0789,11.2515,2.1067,12.0591,,,,0.1838,,,,,0.6325,7.7070,2.6044,15.8981
0.31809709,,,,,38.8462,5.6386,1.2876,24.6016,16.3248,196.3525,555.9260,9.5486,,82.5961,8.3577,,,,,0.2642,17.6159,10.3448,13.3123,19.7787,56.5680,6.9226,13.7393,1.6444,,,,14.3584,,,,,6.2573,4.0087,0.3523,9.6571
0.31847309,,,,,35.1134,2.6376,1.9926,26.1203,17.8784,132.5301,507.4956,6.5091,,4.6620,1.5775,,,,,7.7623,19.3604,5.1822,21.5319,10.1809,40.8007,12.4135,31.6165,0.6435,,,,20.6806,,,,,10.0589,0.5653,3.1782,22.3036
0.31884909,,,,,13.5589,0.4542,2.9187,40.5915,34.0591,1225.7804,360.3500,0.6069,,0.4299,0.3015,,,,,3.5258,5.7299,24.2079,25.3398,10.7636,55.9734,49.0292,60.8645,0.6067,,,,8.9710,,,,,11.5724,2.3331,1.1828,17.8398
0.31922510,,,,,26.8943,2.2681,2.2183,51.0191,15.4208,1241.2248,248.9941,0.0893,,8.3831,0.8383,,,,,5.9503,2.1216,8.5282,33.7153,46.1069,126.7861,223.1094,88.7106,18.6154,,,,4.5165,,,,,30.9612,9.0885,2.3153,39.1648
0.31960110,,,,,44.1430,2.9389,4.9687,53.4299,3.0494,311.4694,347.3708,4.1453,,2.5593,2.0870,,,,,6.6719,7.3720,19.6170,104.4334,55.8600,84.1175,125.4053,18.4937,21.3372,,,,56.5682,,,,,11.5915,8.3237,6.2605,27.9441
0.31997710,,,,,2.5848,3.0177,5.0890,2.6519,5.4035,364.2030,388.9843,2.1982,,24.8265,7.4066,,,,,3.9060,4.9144,46.6466,32.8749,42.4865,20.1228,18.7121,9.0804,2.8281,,,,38.9576,,,,,6.1145,6.4169,8.4538,8.7408
0.32035310,,,,,29.3998,0.3210,2.7612,13.4443,18.3097,148.2788,318.4113,0.8477,,22.1476,22.5564,,,,,7.2654,6.9064,45.3556,15.7787,26.5014,11.1751,10.1292,12.9383,9.1086,,,,1.0338,,,,,14.9529,1.9068,1.0500,14.7686
0.32072910,,,,,5.2866,0.2089,2.0315,3.5736,16.9725,453.6126,314.1351,4.4976,,20.5967,18.4978,,,,,6.1413,5.5629,15.1251,54.2250,65.1024,1.3893,67.6026,47.6126,26.0683,,,,17.7595,,,,,13.9734,0.6080,3.4965,17.7974
0.32110510,,,,,38.0004,0.7913,0.5409,3.9053,17.7130,303.3841,241.6790,3.3044,,71.4765,6.5748,,,,,0.8724,2.2218,9.1364,62.9896,134.6242,19.4145,59.5796,28.3020,4.2746,,,,15.3778,,,,,38.8454,1.0554,8.0333,63.9305
0.32148110,,,,,8.1104,0.5657,7.8827,5.1664,17.8318,578.8909,11.9861,1.4758,,85.6995,4.8376,,,,,2.8813,4.9816,16.2632,68.2087,78.0037,33.8354,37.0003,31.9729,5.4566,,,,1.2974,,,,,72.0197,6.2410,4.6489,69.9321
0.32185710,,,,,22.5896,0.7708,4.8028,25.4075,7.3407,336.3514,91.9909,1.6423,,107.0855,2.1076,,,,,7.4884,4.0748,8.0658,39.7321,58.0702,97.9137,46.0123,6.2213,15.2326,,,,10.4442,,,,,48.2835,3.8353,1.6496,51.8105
0.32223311,,,,,1.9268,7.2731,3.7524,47.2099,12.6579,223.5503,117.4067,1.6051,,26.6470,0.2832,,,,,0.5949,0.2991,6.0591,74.9881,33.4254,62.8974,49.0728,26.6407,44.5897,,,,23.6568,,,,,2.6751,2.3508,8.3113,5.9480
0.32260911,,,,,8.2673,13.7546,0.6981,20.8703,5.4919,577.1440,117.2929,3.2892,,12.8806,4.2152,,,,,4.4270,0.0260,5.7084,104.1050,18.6214,140.8139,79.8439,31.7640,5.4313,,,,11.9527,,,,,4.8991,1.2874,1.2741,3.8720
0.32298511,,,,,27.1048,6.3008,6.7215,6.5347,3.1490,159.4089,58.1310,4.2601,,5.2259,3.7821,,,,,4.7733,0.0278,41.4442,47.8936,65.1755,107.7362,163.3254,37.4315,29.3806,,,,13.3213,,,,,2.7611,3.1524,6.8307,6.9989
0.32336111,,,,,9.6938,5.0144,20.5144,62.5539,2.7729,454.6554,41.4323,5.3600,,15.0082,1.8943,,,,,1.8894,0.5963,42.7164,16.7262,121.0439,16.3507,205.9500,7.4124,75.4815,,,,5.7610,,,,,13.7758,7.6755,3.3157,18.2943
0.32373711,,,,,12.3367,3.7948,11.9597,51.1439,9.6538,990.5891,88.0689,7.3187,,2.2702,0.9162,,,,,0.2642,5.2447,1.8520,46.0477,71.2631,64.1876,59.3796,14.5821,61.1467,,,,28.7087,,,,,8.6627,0.8979,1.4421,36.3313
0.32411311,,,,,4.8019,1.8062,3.8303,18.6315,24.1784,267.0523,65.5309,2.3749,,20.4181,1.1694,,,,,1.8940,5.8669,0.1728,24.2555,15.7422,73.3310,14.3704,83.3901,32.2834,,,,6.0594,,,,,0.9781,0.1757,6.2322,14.5994
0.32448911,,,,,48.7210,3.0752,2.3107,7.4014,29.0305,329.1674,20.4254,2.5017,,68.9870,1.7753,,,,,5.7793,0.9897,1.6429,14.0502,11.9458,120.6934,7.1340,114.4236,7.8112,,,,11.4569,,,,,1.5218,0.0832,3.5792,28.9195
0.32486511,,,,,9.2777,6.8202,0.1729,1.9679,28.4738,148.1598,42.4849,1.7930,,71.8619,2.6074,,,,,4.9894,4.8280,11.9081,21.7741,32.2100,4.5951,40.9453,16.5956,17.8771,,,,18.1255,,,,,8.8231,0.6098,2.7888,9.0391
0.32524112,,,,,8.1442,1.5939,0.2551,44.2178,6.9427,1435.5734,149.8265,3.1295,,13.7145,6.4794,,,,,1.1392,0.4854,24.6803,34.7509,66.3848,147.2326,56.8298,20.4039,35.6919,,,,61.1942,,,,,13.8933,0.0070,2.7066,43.3118
0.32561712,,,,,7.9147,0.6992,0.7016,125.6554,10.0369,831.6775,106.2800,1.4207,,3.0238,0.8341,,,,,3.4813,3.2593,5.0720,45.5478,22.5064,282.5418,16.4492,50.9102,50.0098,,,,58.1700,,,,,8.7357,2.0544,16.3745,36.4347
0.32599312,,,,,8.3229,1.1547,0.0102,93.5920,2.9567,215.7486,79.4029,4.6492,,7.6526,1.3180,,,,,0.3201,6.7331,6.7961,62.5347,21.3602,190.3385,9.5988,26.8135,20.6364,,,,26.0137,,,,,0.6250,4.4575,13.2819,38.6287
0.32636912,,,,,0.0811,4.2380,0.0354,4.9892,8.0399,12.5526,210.0418,1.5522,,27.8118,1.4660,,,,,7.5924,1.1630,66.9363,114.3010,6.6411,31.5713,41.7135,3.0244,38.0995,,,,102.8733,,,,,3.8706,6.2672,1.2201,33.6304
0.32674512,,,,,12.4903,9.6780,0.2721,32.8317,6.1304,39.6494,43.5553,3.5642,,33.2351,7.6794,,,,,4.7121,1.5397,31.5315,3.7130,7.5129,1.3001,49.6895,12.1207,90.6158,,,,116.4770,,,,,34.1813,5.2505,2.6089,14.9896
0.32712112,,,,,17.2445,4.7264,2.9164,72.6729,10.6976,2.6444,26.3273,2.0742,,57.2965,1.2039,,,,,0.4692,4.8944,5.0752,45.0083,8.8559,5.1618,44.2733,16.4566,30.3550,,,,28.8135,,,,,32.3906,5.0839,7.7346,20.0617
0.32749712,,,,,68.1947,0.9338,4.3045,23.5709,0.2485,226.1754,64.9888,1.8251,,44.8862,1.2760,,,,,0.5450,5.9397,30.9130,64.2331,0.2376,78.7049,22.6298,121.7996,4.5160,,,,4.7669,,,,,6.5016,0.2938,9.8001,10.9282
