sample,cx_svg,cy_svg,rx_svg,ry_svg,r_eq_svg,rx_mm,ry_mm,r_eq_mm,area_mm2,dist_svg,dist_mm,aspect,mm_per_svg,dist_norm,zone
RSRDiseased5,63.616,119.3338,1.475,1.1431,1.2985,0.03734,0.02894,0.03287,0.003394,128.7369,3.25875,1.2903,0.0253133,0.6092863940528787,Far
RSRDiseased5,65.0541,121.8044,1.5118,1.0325,1.2494,0.03827,0.02614,0.03163,0.0031422,130.8849,3.31312,1.4643,0.0253133,0.6194519180251549,Far
RSRDiseased5,67.8196,119.5182,1.4012,1.3275,1.3638,0.03547,0.0336,0.03452,0.0037444,132.7816,3.36113,1.0556,0.0253133,0.628428316883146,Far
RSRDiseased5,79.6194,119.9238,1.475,1.4381,1.4564,0.03734,0.0364,0.03687,0.0042699,144.0996,3.64763,1.0256,0.0253133,0.6819950378332496,Far
RSRDiseased5,84.0593,119.773,2.0293,1.6823,1.8477,0.05137,0.04258,0.04677,0.0068721,148.262,3.75299,1.2063,0.0253133,0.701694129349141,Far
RSRDiseased5,89.9442,118.5226,2.5812,2.3968,2.4873,0.06534,0.06067,0.06296,0.0124538,153.4454,3.8842,1.0769,0.0253133,0.7262263787587853,Far
RSRDiseased5,89.6492,123.3162,1.77,1.4381,1.5954,0.0448,0.0364,0.04039,0.0051239,154.6875,3.91564,1.2308,0.0253133,0.7321046953614772,Far
RSRDiseased5,77.6651,142.7489,2.1756,1.9912,2.0814,0.05507,0.0504,0.05269,0.0087204,149.4929,3.78415,1.0926,0.0253133,0.7075200945317072,Far
RSRDiseased5,74.0514,133.051,2.6918,2.1756,2.42,0.06814,0.05507,0.06126,0.0117887,142.9873,3.61947,1.2373,0.0253133,0.6767299807234592,Far
RSRDiseased5,80.2831,124.1643,1.8437,1.6962,1.7684,0.04667,0.04294,0.04476,0.0062953,146.0753,3.69764,1.087,0.0253133,0.6913453754064246,Far
RSRDiseased5,91.4929,128.1467,1.8437,1.8437,1.8437,0.04667,0.04667,0.04667,0.0068428,157.9695,3.99872,1.0,0.0253133,0.7476381095902193,Far
RSRDiseased5,88.543,134.1572,1.77,1.4381,1.5954,0.0448,0.0364,0.04039,0.0051239,157.0804,3.97622,1.2308,0.0253133,0.7434312990443996,Far
RSRDiseased5,92.4148,135.7428,1.8068,1.77,1.7883,0.04574,0.0448,0.04527,0.0064377,161.2553,4.08189,1.0208,0.0253133,0.7631883510611446,Far
RSRDiseased5,81.3525,146.8051,1.8068,1.6225,1.7122,0.04574,0.04107,0.04334,0.0059012,154.2773,3.90526,1.1136,0.0253133,0.7301639534296724,Far
RSRDiseased5,83.3806,150.9719,2.3599,1.8068,2.065,0.05974,0.04574,0.05227,0.0085836,157.5234,3.98743,1.3061,0.0253133,0.7455272255430058,Far
RSRDiseased5,83.0856,163.1035,1.9175,1.6962,1.8034,0.04854,0.04294,0.04565,0.0065472,161.0952,4.07784,1.1304,0.0253133,0.7624311251628971,Far
RSRDiseased5,87.068,159.4529,1.9912,1.8068,1.8968,0.0504,0.04574,0.04801,0.0072424,163.7126,4.1441,1.102,0.0253133,0.7748197147969419,Far
RSRDiseased5,68.7415,150.3819,2.1756,1.9543,2.062,0.05507,0.04947,0.0522,0.0085589,143.4544,3.6313,1.1132,0.0253133,0.6789418282237725,Far
RSRDiseased5,74.8258,139.8727,1.475,1.6225,1.547,0.03734,0.04107,0.03916,0.0048173,145.8874,3.69288,0.9091,0.0253133,0.6904554012642868,Far
RSRDiseased5,77.2226,104.8791,1.9543,1.5856,1.7603,0.04947,0.04014,0.04456,0.0062379,137.0504,3.46919,1.2326,0.0253133,0.6486322256645359,Far
RSRDiseased5,84.0812,98.2417,2.0281,2.1756,2.1005,0.05134,0.05507,0.05317,0.0088819,141.4469,3.58048,0.9322,0.0253133,0.6694400454709478,Far
RSRDiseased5,88.0636,94.2962,3.0606,2.065,2.5139,0.07747,0.05227,0.06364,0.0127221,143.9947,3.64497,1.4821,0.0253133,0.6814976993420548,Far
RSRDiseased5,88.8011,110.1153,1.8068,1.6593,1.7315,0.04574,0.042,0.04383,0.0060353,149.6923,3.7892,1.0889,0.0253133,0.7084642897875467,Far
RSRDiseased5,89.6492,104.621,2.1387,1.6225,1.8628,0.05414,0.04107,0.04715,0.0069851,148.7522,3.7654,1.3182,0.0253133,0.7040144190768576,Far
RSRDiseased5,93.4472,107.5709,2.0281,1.9912,2.0096,0.05134,0.0504,0.05087,0.0081292,153.2903,3.88028,1.0185,0.0253133,0.7254934588770247,Far
RSRDiseased5,79.435,115.757,1.8806,1.6225,1.7468,0.0476,0.04107,0.04422,0.0061421,142.6019,3.60972,1.1591,0.0253133,0.6749070294869374,Far
RSRDiseased5,59.0805,130.5804,1.3643,1.475,1.4186,0.03454,0.03734,0.03591,0.0040509,128.0066,3.24026,0.925,0.0253133,0.605829330631003,Far
RSRDiseased5,74.7151,100.1592,1.8068,1.8068,1.8068,0.04574,0.04574,0.04574,0.0065718,133.1742,3.37107,1.0,0.0253133,0.6302867922976104,Far
RSRDiseased5,74.4939,96.4349,1.8806,1.475,1.6655,0.0476,0.03734,0.04216,0.0055837,131.782,3.33583,1.275,0.0253133,0.6236979921360688,Far
RSRDiseased5,69.2577,107.2022,2.3968,2.2125,2.3028,0.06067,0.056,0.05829,0.0106747,130.2352,3.29668,1.0833,0.0253133,0.6163781417863426,Far
RSRDiseased5,75.7476,128.6999,2.2493,2.0281,2.1358,0.05694,0.05134,0.05407,0.009183,143.2144,3.62522,1.1091,0.0253133,0.6778050545296131,Far
RSRDiseased5,70.2533,160.6329,2.4337,2.4706,2.4521,0.0616,0.06254,0.06207,0.0121035,148.1425,3.74997,0.9851,0.0253133,0.7011294818892132,Far
RSRDiseased5,61.1454,154.6224,2.0281,2.2125,2.1183,0.05134,0.056,0.05362,0.0090324,137.5975,3.48304,0.9167,0.0253133,0.6512217512671848,Far
RSRDiseased5,71.6177,143.2283,2.1018,2.0281,2.0646,0.0532,0.05134,0.05226,0.0085808,143.9106,3.64285,1.0364,0.0253133,0.6811013243039599,Far
RSRDiseased5,68.2621,100.2329,1.77,1.6593,1.7138,0.0448,0.042,0.04338,0.0059121,127.0785,3.21677,1.0667,0.0253133,0.6014374204211672,Far
RSRDiseased5,46.8013,89.5026,2.2862,2.6549,2.4637,0.05787,0.06721,0.06236,0.0122184,103.3213,2.6154,0.8611,0.0253133,0.48899965784607563,Mid
RSRDiseased5,12.324,111.4796,1.5118,1.475,1.4933,0.03827,0.03734,0.0378,0.0044889,77.6049,1.96443,1.025,0.0253133,0.3672882151344216,Mid
RSRDiseased5,-9.2475,81.3165,1.5487,1.4012,1.4731,0.0392,0.03547,0.03729,0.0043684,47.5733,1.20423,1.1053,0.0253133,0.2251541094929952,Mid
RSRDiseased5,3.5848,76.486,0.9587,0.8481,0.9017,0.02427,0.02147,0.02283,0.0016368,58.208,1.47343,1.1304,0.0253133,0.27548626055675735,Mid
RSRDiseased5,-3.9376,114.9458,1.2537,1.4012,1.3254,0.03174,0.03547,0.03355,0.0035363,63.2851,1.60195,0.8947,0.0253133,0.2995155623944792,Mid
RSRDiseased5,-0.2501,120.44,1.0325,1.0694,1.0508,0.02614,0.02707,0.0266,0.0022225,68.5261,1.73462,0.9655,0.0253133,0.32432078706620776,Mid
RSRDiseased5,41.1227,84.082,1.5487,1.5856,1.567,0.0392,0.04014,0.03967,0.0049432,96.2155,2.43553,0.9767,0.0253133,0.4553694794960054,Mid
RSRDiseased5,22.2062,141.2002,1.2906,1.2537,1.272,0.03267,0.03174,0.0322,0.0032572,96.4116,2.44049,1.0294,0.0253133,0.45629684750966165,Mid
RSRDiseased5,53.7337,123.3899,1.18,1.0694,1.1233,0.02987,0.02707,0.02843,0.00254,120.6536,3.05413,1.1034,0.0253133,0.5710287241024068,Mid
RSRDiseased5,99.3471,106.4278,2.6181,2.2493,2.4267,0.06627,0.05694,0.06143,0.0118544,158.522,4.01271,1.1639,0.0253133,0.7502538109029312,Far
RSRDiseased5,98.204,113.6552,1.6962,1.3643,1.5213,0.04294,0.03454,0.03851,0.0046586,159.7326,4.04335,1.2432,0.0253133,0.7559825520195496,Far
RSRDiseased5,99.7158,120.5506,2.1756,1.8437,2.0028,0.05507,0.04667,0.0507,0.0080745,163.3554,4.13506,1.18,0.0253133,0.7731295118043104,Far
RSRDiseased5,104.362,122.0994,2.2493,2.1387,2.1933,0.05694,0.05414,0.05552,0.0096839,168.2529,4.25903,1.0517,0.0253133,0.7963081030649887,Far
RSRDiseased5,128.2196,112.4014,1.9175,1.6593,1.7837,0.04854,0.042,0.04515,0.0064048,187.7973,4.75376,1.1556,0.0253133,0.888807453346471,Far
RSRDiseased5,132.9764,113.4708,1.5118,1.77,1.6358,0.03827,0.0448,0.04141,0.0053866,192.6475,4.87653,0.8542,0.0253133,0.9117616813780389,Far
RSRDiseased5,139.9825,126.2661,2.6181,2.3968,2.505,0.06627,0.06067,0.06341,0.0126317,203.3534,5.14754,1.0923,0.0253133,0.9624322469790427,Far
RSRDiseased5,140.9781,136.9597,1.9912,1.6593,1.8177,0.0504,0.042,0.04601,0.0066512,207.6925,5.25737,1.2,0.0253133,0.9829670915233703,Far
RSRDiseased5,130.1002,136.8122,1.7331,1.6593,1.6958,0.04387,0.042,0.04293,0.005789,197.3305,4.99508,1.0444,0.0253133,0.9339268987205687,Far
RSRDiseased5,129.2521,132.6823,2.065,1.8806,1.9706,0.05227,0.0476,0.04988,0.0078172,195.2151,4.94153,1.098,0.0253133,0.923914689621518,Far
RSRDiseased5,96.139,127.4092,1.77,1.6225,1.6946,0.0448,0.04107,0.0429,0.0057808,162.1411,4.10432,1.0909,0.0253133,0.7673820737519329,Far
RSRDiseased5,97.4665,131.6867,1.77,1.5487,1.6556,0.0448,0.0392,0.04191,0.005518,164.7579,4.17056,1.1429,0.0253133,0.7797669239988259,Far
RSRDiseased5,97.2453,135.4847,1.77,1.5118,1.6358,0.0448,0.03827,0.04141,0.0053866,165.7539,4.19577,1.1707,0.0253133,0.7844804215037199,Far
RSRDiseased5,91.8985,141.4952,1.5118,1.5487,1.5302,0.03827,0.0392,0.03873,0.0047133,162.592,4.11573,0.9762,0.0253133,0.7695153941220574,Far
RSRDiseased5,98.6834,139.209,1.6593,1.3275,1.4842,0.042,0.0336,0.03757,0.0044341,168.3,4.26022,1.25,0.0253133,0.7965305966005233,Far
RSRDiseased5,98.4252,142.4539,1.6225,1.5487,1.5852,0.04107,0.0392,0.04013,0.0050582,169.0854,4.2801,1.0476,0.0253133,0.8002475474294518,Far
RSRDiseased5,92.9679,149.0544,2.2125,2.3231,2.2671,0.056,0.0588,0.05739,0.0103463,166.0059,4.20215,0.9524,0.0253133,0.7856732860051565,Far
RSRDiseased5,109.045,130.5436,1.6225,1.6593,1.6408,0.04107,0.042,0.04153,0.0054195,175.3745,4.4393,0.9778,0.0253133,0.8300130691580958,Far
RSRDiseased5,107.9019,123.9062,1.7331,2.1018,1.9086,0.04387,0.0532,0.04831,0.0073327,172.1833,4.35852,0.8246,0.0253133,0.8149096844518153,Far
RSRDiseased5,114.8343,107.5709,2.1018,1.9912,2.0458,0.0532,0.0504,0.05179,0.0084248,173.5709,4.39364,1.0556,0.0253133,0.8214760482904457,Far
RSRDiseased5,123.6472,105.3216,2.2125,2.3231,2.2671,0.056,0.0588,0.05739,0.0103463,181.2469,4.58795,0.9524,0.0253133,0.8578060641641442,Far
RSRDiseased5,105.5788,110.2627,1.8437,2.1018,1.9685,0.04667,0.0532,0.04983,0.0078007,165.6488,4.19311,0.8772,0.0253133,0.7839830830125251,Far
RSRDiseased5,95.8809,118.0063,1.4381,1.2906,1.3624,0.0364,0.03267,0.03449,0.0037361,158.9111,4.02256,1.1143,0.0253133,0.7520954590752122,Far
RSRDiseased5,121.1029,130.1748,1.5856,1.3643,1.4708,0.04014,0.03454,0.03723,0.0043547,186.6914,4.72577,1.1622,0.0253133,0.8835741810274714,Far
RSRDiseased5,118.9273,127.483,1.4012,1.4012,1.4012,0.03547,0.03547,0.03547,0.0039524,183.7738,4.65191,1.0,0.0253133,0.8697646242757274,Far
RSRDiseased5,118.7798,121.9519,1.5487,1.5487,1.5487,0.0392,0.0392,0.0392,0.0048283,181.8779,4.60392,1.0,0.0253133,0.8607919648048881,Far
RSRDiseased5,121.6929,124.8281,1.6593,1.6225,1.6408,0.042,0.04107,0.04153,0.0054195,185.5534,4.69696,1.0227,0.0253133,0.8781875938352464,Far
RSRDiseased5,114.8711,127.4461,1.8437,1.7331,1.7875,0.04667,0.04387,0.04525,0.0064322,179.9158,4.55425,1.0638,0.0253133,0.8515051968132943,Far
RSRDiseased5,110.1881,146.9526,2.1756,2.2125,2.1939,0.05507,0.056,0.05554,0.0096893,181.668,4.59861,0.9833,0.0253133,0.8597991575160747,Far
RSRDiseased5,98.6465,170.6258,1.77,1.5487,1.6556,0.0448,0.0392,0.04191,0.005518,178.2393,4.51182,1.1429,0.0253133,0.8435720869706664,Far
RSRDiseased5,137.0325,160.0798,2.9131,2.5074,2.7027,0.07374,0.06347,0.06841,0.0147037,211.2912,5.34847,1.1618,0.0253133,1.0,Far
RSRDiseased5,131.6858,146.8788,2.3599,1.9175,2.1272,0.05974,0.04854,0.05385,0.0091091,202.0301,5.11404,1.2308,0.0253133,0.9561687734997112,Far
RSRDiseased5,135.9263,146.3626,1.7331,1.6962,1.7146,0.04387,0.04294,0.0434,0.0059176,205.8873,5.21168,1.0217,0.0253133,0.9744244615749925,Far
RSRDiseased5,120.5129,166.8647,3.7243,3.3924,3.5545,0.09427,0.08587,0.08998,0.0254332,197.7803,5.00646,1.0978,0.0253133,0.9360546100099655,Far
RSRDiseased5,116.7149,116.937,2.1387,1.8437,1.9857,0.05414,0.04667,0.05027,0.0079376,178.3277,4.51405,1.16,0.0253133,0.8439890286380966,Far
RSRDiseased5,131.7964,153.3687,4.0193,4.0562,4.0377,0.10174,0.10267,0.10221,0.0328179,204.1954,5.16885,0.9909,0.0253133,0.9664165639893278,Far
RSRDiseased5,-6.9119,111.1108,1.6166,1.7209,1.6679,0.04092,0.04356,0.04222,0.0056001,59.2471,1.49974,0.9394,0.0253133,0.2804054243550025,Mid
RSRDiseased5,-22.8692,72.5734,1.408,1.5644,1.4842,0.03564,0.0396,0.03757,0.0044341,31.8805,0.807,0.9,0.0253133,0.15088427157673132,Near
RSRDiseased5,-14.9948,96.1964,1.043,1.3037,1.1661,0.0264,0.033,0.02952,0.0027371,46.8473,1.18586,0.8,0.0253133,0.22171948239403044,Mid
RSRDiseased5,23.2818,126.8073,2.1902,1.773,1.9706,0.05544,0.04488,0.04988,0.0078172,92.8621,2.35064,1.2353,0.0253133,0.43949765073002184,Mid
RSRDiseased5,0.0633,74.4026,0.7559,0.7928,0.7741,0.01913,0.02007,0.0196,0.0012064,54.2073,1.37216,0.9535,0.0253133,0.25655187371341714,Mid
RSRDiseased5,-15.6451,89.0969,1.8621,1.4381,1.6364,0.04714,0.0364,0.04142,0.0053907,43.9767,1.11319,1.2949,0.0253133,0.20813241917782094,Mid
RSRDiseased5,14.4258,83.3814,1.2906,1.2537,1.272,0.03267,0.03174,0.0322,0.0032572,70.6773,1.78907,1.0294,0.0253133,0.3345012685870913,Mid
RSRDiseased5,17.2467,93.3559,1.1615,1.014,1.0853,0.0294,0.02567,0.02747,0.002371,76.519,1.93694,1.1455,0.0253133,0.362148427494218,Mid
RSRDiseased5,21.2475,95.384,0.9587,1.2353,1.0883,0.02427,0.03127,0.02755,0.002384,80.9567,2.04928,0.7761,0.0253133,0.3831525651261015,Mid
RSRDiseased5,10.6462,93.5403,0.9772,1.1984,1.0821,0.02474,0.03034,0.02739,0.0023573,70.3185,1.77999,0.8154,0.0253133,0.33280358682015604,Mid
RSRDiseased5,6.2028,124.0168,1.5118,1.6593,1.5839,0.03827,0.042,0.04009,0.00505,75.7808,1.91826,0.9111,0.0253133,0.35865583989439975,Mid
RSRDiseased5,4.0273,129.843,0.9587,0.9956,0.977,0.02427,0.0252,0.02473,0.0019214,75.5674,1.91286,0.963,0.0253133,0.357646205363403,Mid
RSRDiseased5,4.396,134.3969,1.2168,1.2722,1.2442,0.0308,0.0322,0.03149,0.0031162,77.3629,1.95831,0.9565,0.0253133,0.36614396266595867,Mid
RSRDiseased5,7.2169,135.9088,1.014,0.8665,0.9374,0.02567,0.02194,0.02373,0.0017689,80.5178,2.03817,1.1702,0.0253133,0.38107533556325457,Mid
RSRDiseased5,0.3767,131.7973,0.9587,0.885,0.9211,0.02427,0.0224,0.02332,0.001708,72.7262,1.84094,1.0833,0.0253133,0.3441993691653875,Mid
RSRDiseased5,-17.4335,124.6068,1.4012,1.0694,1.2241,0.03547,0.02707,0.03099,0.0030163,53.5545,1.35564,1.3103,0.0253133,0.2534631399259975,Mid
RSRDiseased5,26.9446,143.3021,1.014,0.8481,0.9274,0.02567,0.02147,0.02347,0.0017312,101.5721,2.57112,1.1957,0.0253133,0.48072065469190256,Mid
RSRDiseased5,53.8259,135.5585,0.9034,0.885,0.8942,0.02287,0.0224,0.02263,0.0016094,124.6042,3.15414,1.0208,0.0253133,0.5897275295551813,Mid
RSRDiseased5,58.1586,137.6419,0.9219,0.8297,0.8745,0.02334,0.021,0.02214,0.0015396,129.3743,3.27488,1.1111,0.0253133,0.6123022097908374,Far
RSRDiseased5,65.4228,130.2301,0.8112,0.8665,0.8384,0.02053,0.02194,0.02122,0.0014151,133.9096,3.38969,0.9362,0.0253133,0.6337681617359731,Far
RSRDiseased5,62.8601,130.5067,0.719,0.7006,0.7098,0.0182,0.01773,0.01797,0.0010141,131.5672,3.33039,1.0263,0.0253133,0.6226808788307684,Far
RSRDiseased5,56.1858,99.1636,1.3459,1.3643,1.3551,0.03407,0.03454,0.0343,0.0036965,115.2874,2.9183,0.9865,0.0253133,0.5456326762606877,Mid
RSRDiseased5,50.7653,89.0785,1.2722,1.3459,1.3085,0.0322,0.03407,0.03312,0.0034467,106.9455,2.70714,0.9452,0.0253133,0.5061522267115642,Mid
RSRDiseased5,68.0778,97.2093,1.18,1.1062,1.1425,0.02987,0.028,0.02892,0.0026276,125.9437,3.18804,1.0667,0.0253133,0.5960657907775495,Mid
RSRDiseased5,64.9803,95.9187,1.18,0.9956,1.0839,0.02987,0.0252,0.02744,0.0023649,122.5968,3.10332,1.1852,0.0253133,0.5802257468023566,Mid
RSRDiseased5,76.681,92.0837,2.3231,1.9543,2.1307,0.0588,0.04947,0.05394,0.0091392,132.4793,3.35348,1.1887,0.0253133,0.6269980012975673,Far
RSRDiseased5,61.6248,91.1988,2.0281,1.8437,1.9337,0.05134,0.04667,0.04895,0.007527,117.9163,2.98485,1.1,0.0253133,0.5580754870084341,Mid
RSRDiseased5,83.5465,103.4041,1.8253,1.5118,1.6612,0.0462,0.03827,0.04205,0.005555,142.5789,3.60914,1.2073,0.0253133,0.674798587259534,Far
RSRDiseased5,85.298,105.7272,1.1431,0.9587,1.0469,0.02894,0.02427,0.0265,0.0022061,144.9773,3.66985,1.1923,0.0253133,0.6861494969589433,Far
RSRDiseased5,80.7994,107.9765,1.5487,1.4012,1.4731,0.0392,0.03547,0.03729,0.0043684,141.4255,3.57994,1.1053,0.0253133,0.6693390820178481,Far
RSRDiseased5,84.579,111.3136,1.604,1.3828,1.4893,0.0406,0.035,0.0377,0.0044649,146.0691,3.69748,1.16,0.0253133,0.69131546030921,Far
RSRDiseased5,82.809,135.9641,0.8665,0.8481,0.8573,0.02194,0.02147,0.0217,0.0014794,152.2167,3.8531,1.0217,0.0253133,0.7204116317376745,Far
RSRDiseased5,85.4087,155.2493,1.8068,1.5487,1.6728,0.04574,0.0392,0.04234,0.005633,160.8045,4.07049,1.1667,0.0253133,0.7610569003845961,Far
RSRDiseased5,90.6817,164.6522,1.5487,1.6593,1.6031,0.0392,0.042,0.04058,0.0051731,168.79,4.27262,0.9333,0.0253133,0.7988490166346638,Far
RSRDiseased5,66.824,140.4812,1.8806,1.7147,1.7957,0.0476,0.0434,0.04546,0.006491,138.4928,3.5057,1.0968,0.0253133,0.6554584769102192,Far
RSRDiseased5,71.1936,121.6016,1.2353,1.4565,1.3414,0.03127,0.03687,0.03395,0.0036219,136.6424,3.45886,0.8481,0.0253133,0.6467008322006107,Far
RSRDiseased5,76.061,118.4119,1.604,1.5118,1.5573,0.0406,0.03827,0.03942,0.0048816,140.2454,3.55007,1.061,0.0253133,0.6637543073065755,Far
RSRDiseased5,97.3006,99.6983,1.899,1.7147,1.8045,0.04807,0.0434,0.04568,0.0065547,154.4455,3.90952,1.1075,0.0253133,0.7309604428930143,Far
RSRDiseased5,102.7948,102.7404,2.1203,1.8437,1.9772,0.05367,0.04667,0.05005,0.0078692,160.6207,4.06583,1.15,0.0253133,0.7601856231782174,Far
RSRDiseased5,88.9486,99.3664,1.2168,1.1615,1.1889,0.0308,0.0294,0.03009,0.0028452,146.4196,3.70636,1.0476,0.0253133,0.6929757482046268,Far
RSRDiseased5,88.8933,101.5051,0.9403,0.9034,0.9217,0.0238,0.02287,0.02333,0.00171,147.0461,3.72222,1.0408,0.0253133,0.6959410822160357,Far
RSRDiseased5,69.2209,131.8895,1.5856,1.5303,1.5577,0.04014,0.03874,0.03943,0.0048844,138.0379,3.49419,1.0361,0.0253133,0.6533064596043355,Far
RSRDiseased5,69.5343,134.9316,0.9772,0.9219,0.9491,0.02474,0.02334,0.02403,0.0018133,139.301,3.52616,1.06,0.0253133,0.6592838699665512,Far
RSRDiseased5,63.7635,148.5382,1.4012,1.2537,1.3254,0.03547,0.03174,0.03355,0.0035363,138.1485,3.49699,1.1176,0.0253133,0.6538299738055929,Far
RSRDiseased5,71.5808,98.2602,1.5118,1.3459,1.4265,0.03827,0.03407,0.03611,0.0040961,129.5991,3.28058,1.1233,0.0253133,0.6133679351291117,Far
RSRDiseased5,92.931,114.743,1.4381,1.309,1.372,0.0364,0.03314,0.03473,0.0037895,155.0777,3.92552,1.0986,0.0253133,0.7339519526144861,Far
RSRDiseased5,102.7027,132.0554,2.1387,2.1387,2.1387,0.05414,0.05414,0.05414,0.0092076,169.8402,4.29921,1.0,0.0253133,0.8038205318530347,Far
RSRDiseased5,103.0345,114.3189,1.3643,1.4381,1.4007,0.03454,0.0364,0.03546,0.0039496,164.5239,4.16464,0.9487,0.0253133,0.7786600654018814,Far
RSRDiseased5,106.1688,114.6139,1.3275,1.2168,1.271,0.0336,0.0308,0.03217,0.0032517,167.5897,4.24224,1.0909,0.0253133,0.7931688875510192,Far
RSRDiseased5,117.6736,133.2722,2.1387,1.8806,2.0055,0.05414,0.0476,0.05077,0.0080964,184.4229,4.66834,1.1373,0.0253133,0.8728365308209637,Far
RSRDiseased5,111.3312,122.2469,1.475,1.475,1.475,0.03734,0.03734,0.03734,0.0043794,174.9084,4.4275,1.0,0.0253133,0.8278068307385104,Far
RSRDiseased5,6.4978,107.6078,1.4381,1.4381,1.4381,0.0364,0.0364,0.0364,0.0041631,70.8509,1.79347,1.0,0.0253133,0.33532393376049596,Mid
RSRDiseased5,-35.6863,78.514,1.1431,0.9587,1.0469,0.02894,0.02427,0.0265,0.0022061,21.6125,0.54708,1.1923,0.0253133,0.10228719615142275,Near
RSRDiseased5,-30.5976,79.1778,0.7006,0.6637,0.6819,0.01773,0.0168,0.01726,0.0009361,26.6486,0.67456,1.0556,0.0253133,0.1261220498572489,Near
RSRDiseased5,-32.1832,112.2171,1.0325,0.9587,0.9949,0.02614,0.02427,0.02518,0.0019926,35.6344,0.90202,1.0769,0.0253133,0.16865009993512164,Near
RSRDiseased5,-2.8313,135.0791,0.6637,0.8112,0.7338,0.0168,0.02053,0.01857,0.0010839,70.726,1.79031,0.8182,0.0253133,0.33473311059050537,Mid
RSRDiseased5,-3.4582,132.0185,0.7744,0.8481,0.8104,0.0196,0.02147,0.02051,0.001322,69.1599,1.75066,0.913,0.0253133,0.32731977556198316,Mid
RSRDiseased5,19.3669,113.7658,1.0325,1.0325,1.0325,0.02614,0.02614,0.02614,0.0021459,85.0093,2.15186,1.0,0.0253133,0.40233188182788726,Mid
RSRDiseased5,-23.3334,89.0601,0.8112,0.9587,0.8819,0.02053,0.02427,0.02232,0.0015656,36.6745,0.92835,0.8462,0.0253133,0.1735730031205186,Near
RSRDiseased5,7.6041,82.7177,0.8481,0.885,0.8663,0.02147,0.0224,0.02193,0.0015109,63.9978,1.61999,0.9583,0.0253133,0.30288848960543857,Mid
RSRDiseased5,33.7479,81.6484,0.9587,1.0694,1.0125,0.02427,0.02707,0.02563,0.0020638,88.4496,2.23895,0.8966,0.0253133,0.41861504318057313,Mid
RSRDiseased5,27.0736,112.3646,0.8481,0.9587,0.9017,0.02147,0.02427,0.02283,0.0016368,91.8724,2.32559,0.8846,0.0253133,0.43481406832234265,Mid
RSRDiseased5,26.1149,117.8219,0.7006,0.8112,0.7539,0.01773,0.02053,0.01908,0.0011441,92.6959,2.34644,0.8636,0.0253133,0.4387123794281355,Mid
RSRDiseased5,26.1518,120.3294,0.8112,0.885,0.8473,0.02053,0.0224,0.02145,0.0014452,93.527,2.36747,0.9167,0.0253133,0.44264434501829497,Mid
RSRDiseased5,34.8541,117.1951,0.885,0.8481,0.8663,0.0224,0.02147,0.02193,0.0015109,100.784,2.55117,1.0435,0.0253133,0.47699061600794246,Mid
RSRDiseased5,16.2695,109.4146,0.8112,0.8112,0.8112,0.02053,0.02053,0.02053,0.0013248,80.6907,2.04254,1.0,0.0253133,0.3818923916559315,Mid
RSRDiseased5,13.9833,108.3453,0.8112,0.8481,0.8295,0.02053,0.02147,0.021,0.001385,78.1833,1.97907,0.9565,0.0253133,0.3700254465295683,Mid
RSRDiseased5,16.5645,104.9897,0.59,0.6637,0.6258,0.01493,0.0168,0.01584,0.0007883,79.5656,2.01406,0.8889,0.0253133,0.3765675043517118,Mid
RSRDiseased5,-25.1402,120.44,0.8481,0.9956,0.9189,0.02147,0.0252,0.02326,0.0016997,44.9237,1.13716,0.8519,0.0253133,0.2126140746793008,Mid
RSRDiseased5,-5.4863,84.082,0.7375,0.9219,0.8245,0.01867,0.02334,0.02087,0.0013686,52.0178,1.31674,0.8,0.0253133,0.24619003191566935,Mid
RSRDiseased5,-23.7759,127.7411,0.7375,0.7006,0.7188,0.01867,0.01773,0.0182,0.0010401,48.5354,1.22859,1.0526,0.0253133,0.22970868304393596,Mid
RSRDiseased5,-14.8892,75.7853,0.9956,0.9587,0.977,0.0252,0.02427,0.02473,0.0019214,40.4673,1.02436,1.0385,0.0253133,0.19152393114292499,Near
RSRDiseased5,11.0702,76.4491,0.7744,0.8112,0.7926,0.0196,0.02053,0.02006,0.0012645,65.2945,1.65282,0.9545,0.0253133,0.3090266936151834,Mid
RSRDiseased5,24.6768,140.4258,0.7375,0.7744,0.7557,0.01867,0.0196,0.01913,0.0011496,98.5085,2.49357,0.9524,0.0253133,0.4662211810106442,Mid
RSRDiseased5,22.7962,134.4522,0.9956,1.0694,1.0318,0.0252,0.02707,0.02612,0.0021432,94.8287,2.40042,0.931,0.0253133,0.44880498535095087,Mid
RSRDiseased5,40.1271,101.6342,1.1431,0.9956,1.0668,0.02894,0.0252,0.027,0.002291,100.8439,2.55269,1.1481,0.0253133,0.4772748094314823,Mid
RSRDiseased5,39.9059,105.0635,0.9956,1.1062,1.0495,0.0252,0.028,0.02657,0.0022171,101.7228,2.57494,0.9,0.0253133,0.4814348776379039,Mid
RSRDiseased5,44.1833,101.5604,0.7744,0.7744,0.7744,0.0196,0.0196,0.0196,0.0012071,104.6668,2.64946,1.0,0.0253133,0.4953678341656586,Mid
RSRDiseased5,38.7628,87.7695,0.9587,0.9956,0.977,0.02427,0.0252,0.02473,0.0019214,95.1484,2.40851,0.963,0.0253133,0.45031756745387,Mid
